<OUTPUT SRCFILE="5106.raw">
** ** Fz 1 -
SOARES soar VMN02S0 0.976071 02180898-v:0.0107942/02176268-v:0.00783087/02172888-v:0.00681183/02181538-v:0.00676205/02181402-v:0.00670508/02135048-v:0.00633393/02181174-v:0.00619188
Fez fazer VMIS3S0 0.997449 02367363-v:0.00139516/01645601-v:0.00129597/00120316-v:0.00112224/01752884-v:0.00110368/00010435-v:0.000842596/02526085-v:0.000828691/01652139-v:0.000772821/01714208-v:0.0007704/01712704-v:0.000767716/01640207-v:0.000750056/01719921-v:0.000745911/01752495-v:0.000737227/01642924-v:0.000733565/01629000-v:0.000727411/01627355-v:0.000719515/01754737-v:0.000718343/02560767-v:0.000716647/01438902-v:0.000715176/01628197-v:0.000713801/01739814-v:0.000690968/00665476-v:0.000685424/01431987-v:0.000679029/02374764-v:0.000670992/01685313-v:0.000668805/01649024-v:0.000661359/00012267-v:0.00065191/02599636-v:0.000631864
os o DA0MP0 0.958022 -
primeiros primeiro AO0MP00 0.613636 01012990-a:0.0170735
estudos estudo NCMP000 1 -
em em SP 1 -
colégios colégio NCMP000 1 04146050-n:0.00934734/08412749-n:0.00931191
particulares particular AQ0CP00 0.667364 01104026-a:0.017991
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Paraíba paraíba NP00O00 1 -
e e CC 0.999951 -
em em SP 1 -
o o DA0MS0 1 -
Liceu_Paraibano liceu_paraibano NP00G00 1 -
, , Fc 1 -
bacharelando bacharelar VMG0000 1 -
se se PP3CN00 1 -
em em SP 1 -
1893 1893 Z 1 -
por por SP 1 -
a o DA0FS0 1 -
Faculdade_de_Direito_de_Recife faculdade_de_direito_de_recife NP00O00 1 -
. . Fp 1 -

Foi ir VMIS3S0 0.5 01835496-v:0.00149486/02051694-v:0.000801883/01955984-v:0.000759242/01995549-v:0.000741311/02072849-v:0.000719836/01904930-v:0.000704124/02009433-v:0.000686169/01935233-v:0.000676615/01957529-v:0.000671212/02102398-v:0.000660906/00341560-v:0.000623267/02685951-v:0.000591069/01882814-v:0.000587525/02058994-v:0.000586199/01846916-v:0.000581287/02102002-v:0.000580047/01849221-v:0.00057511/01841079-v:0.000551961/02686471-v:0.000539702/01839538-v:0.000521047/00343898-v:0.000512756
chefe chefe NCMS000 1 09623038-n:0.0123284
de de SP 1 -
polícia polícia NCCS000 1 10448983-n:0.00472534/08209687-n:0.00362774/10449412-n:0.0031898/03977678-n:0.0031057
em em SP 1 -
o o DA0MS0 1 -
Maranhão maranhão NCMS000 1 -
durante durante SP 0.99651 -
os o DA0MP0 0.958022 -
governos governo NCMP000 1 08050678-n:0.00856049/01124794-n:0.00854383/00815173-n:0.00754936
de de SP 1 -
Benedito_Pereira_Leite benedito_pereira_leite NP00V00 1 -
( ( Fpa 1 -
1906-1908 1906-1908 Z 1 -
) ) Fpt 1 -
e e CC 0.999951 -
Artur_Quadros_Colares_Moreira artur_quadros_colares_moreira NP00SP0 1 -
( ( Fpa 1 -
1908-1909 1908-1909 Z 1 -
) ) Fpt 1 -
, , Fc 1 -
ocupando ocupar VMG0000 1 00600370-v:0.00431851/01126360-v:0.00391451/02649042-v:0.00383663
o o DA0MS0 0.950254 -
cargo cargo NCMS000 1 00586262-n:0.00749819/13945102-n:0.0060389
de de SP 1 -
secretário secretário NCMS000 1 10570019-n:0.00420138/10569744-n:0.00416499/01618503-n:0.00386086
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Fazenda fazenda NP00O00 1 13246662-n:0.00185416/03322099-n:0.00157858/03309808-n:0.00154221/03076708-n:0.00144965/03748886-n:0.00144813/04052442-n:0.0014103/08139795-n:0.00140618/13250930-n:0.0013555/13252395-n:0.00132761
de de SP 1 -
esse esse DD0MS0 1 -
estado estado NCMS000 0.924757 00024720-n:0.00388636/13945919-n:0.00265555/13920835-n:0.00264654/13920429-n:0.00255568/14418395-n:0.00247815
entre entre SP 0.987856 -
1919 1919 Z 1 -
e e CC 0.999951 -
1921 1921 Z 1 -
, , Fc 1 -
em em SP 1 -
o o DA0MS0 1 -
governo governo NCMS000 0.914011 08050678-n:0.00856049/01124794-n:0.00854383/00815173-n:0.00754936
Urbano_Santos urbano_santos NP00SP0 1 -
( ( Fpa 1 -
1918-1922 1918-1922 Z 1 -
) ) Fpt 1 -
. . Fp 1 -

Em em SP 1 -
1921 1921 Z 1 -
tornou tornar VMIS3S0 1 -
se se PP3CN00 1 -
desembargador desembargador NCMS000 0.63261 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Tribunal_de_Justiça_do_Maranhão tribunal_de_justiça_do_maranhão NP00O00 1 -
, , Fc 1 -
órgão órgão NCMS000 1 03854065-n:0.00450329/05297523-n:0.00414402/03273551-n:0.00408649/03494537-n:0.00385478/06595056-n:0.00381217/13087625-n:0.00380263/08349350-n:0.00370128
que que PR0CN00 0.584265 -
viria vir VMIC3S0 0.64998 02053941-v:0.00632203/02005948-v:0.00587358/01849746-v:0.0055559/01849221-v:0.00553577/00341917-v:0.00545054/00360932-v:0.00473511
a a SP 0.313151 -
presidir presidir VMN0000 0.529581 02443609-v:0.0275559
. . Fp 1 -

Participou participar VMIS3S0 1 02450256-v:0.0108274
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
campanha campanha NCFS000 1 00798245-n:0.00370471/07472929-n:0.00318736/09393605-n:0.00262494/00968155-n:0.0025203
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Aliança_Liberal aliança_liberal NP00O00 1 -
( ( Fpa 1 -
1929-1930 1929-1930 Z 1 -
) ) Fpt 1 -
, , Fc 1 -
formada formar VMP00SF 0.992518 01659248-v:0.00566359/00142191-v:0.00552609
por por SP 1 -
diversos diverso AQ0MP00 1 02507772-a:0.00370087/02067491-a:0.0035693/02067719-a:0.00343718
partidos partido NCMP000 0.98374 -
que que PR0CN00 0.584265 -
apoiavam apoiar VMII3P0 1 02556126-v:0.00229164/02556817-v:0.00219971/02447793-v:0.00209356/01988458-v:0.00198455/01502946-v:0.00195598
a o DA0FS0 0.675415 -
candidatura candidatura NCFS000 1 00799537-n:0.0108552
de de SP 1 -
Getúlio_Vargas getúlio_vargas NP00SP0 1 -
a a SP 1 -
as o DA0FP0 0.974798 - o PD0FP00 0.0142702 - o PP3FPA0 0.0109322 -
eleições eleição NCFP000 1 00181781-n:0.00344667/05790944-n:0.00290334/00183505-n:0.00276712/00180962-n:0.00260608
presidenciais presidencial AQ0CP00 1 00753504-a:0.00547181/02984104-a:0.00507809
de de SP 1 -
março_de_1930 [??:??/3/1930:??.??:??] W 1 -
, , Fc 1 -
vencidas vencer VMP00PF 0.721767 01101913-v:0.00203502/01108148-v:0.0017653/01100145-v:0.0015812/02288295-v:0.00130196/00136354-a:0.00128577/01109259-v:0.00127276/01108627-v:0.00121963/01101734-v:0.00115298/01104018-v:0.00113692
afinal afinal RG 1 00151305-r:0.00950463
por por SP 1 -
o o DA0MS0 1 -
candidato candidato NCMS000 0.962264 09889691-n:0.00449824/09607280-n:0.00274921/09890749-n:0.00271145/10001647-n:0.00247805
situacionista situacionista NCCS000 1 -
Júlio_Prestes júlio_prestes NP00SP0 1 -
. . Fp 1 -

Após após SP 1 -
a o DA0FS0 0.675415 -
Revolução revolução NCFS000 1 07424109-n:0.00330264/00962722-n:0.00291137
de de SP 1 -
1930 1930 Z 1 -
, , Fc 1 -
que que PR0CN00 0.584265 -
depôs depor VMIS3S0 1 01013040-v:0.00551558
Washington_Luís washington_luís NP00SP0 1 -
e e CC 0.999951 -
colocou colocar VMIS3S0 1 01567275-v:0.000800783/01544692-v:0.00076154/00050652-v:0.000740981/00665476-v:0.000729378/01987160-v:0.000718878/01500372-v:0.000718622/01613239-v:0.000673387/01496497-v:0.000648985
Vargas vargas NP00SP0 1 -
em em SP 1 -
a o DA0FS0 1 -
chefia chefia NCFS000 0.669323 09824609-n:0.00615887
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
governo governo NCMS000 0.914011 08050678-n:0.00216289/01124794-n:0.00202104/00815173-n:0.00182356
, , Fc 1 -
presidiu presidir VMIS3S0 1 02443609-v:0.00571964
a o DA0FS0 0.675415 -
Junta_de_Justiça junta_de_justiça NP00O00 1 -
, , Fc 1 -
órgão órgão NCMS000 1 03854065-n:0.000943296/05297523-n:0.000935424/03273551-n:0.000848791/03494537-n:0.000798984/13087625-n:0.000794028/06595056-n:0.000792123/08349350-n:0.000772983
criado criar VMP00SM 0.497027 01621555-v:0.00247019/01617192-v:0.00175854/01753788-v:0.00134103/01640207-v:0.00125377/01685313-v:0.00110275
por por SP 1 -
a o DA0FS0 1 -
junta junta NCFS000 0.574074 08324514-n:0.00605903
governativa governativo AQ0FS00 1 -
revolucionária revolucionário AQ0FS00 0.667364 01642657-a:0.00302272/02015238-a:0.00292807
, , Fc 1 -
atuando atuar VMG0000 1 00010435-v:0.00614768
ainda ainda RG 1 00047534-r:0.00568614
como como CS 0.751351 -
administrador administrador NCMS000 0.60536 10014939-n:0.00166089/09770949-n:0.00161961/09770472-n:0.00160019/09770743-n:0.00137583
de de SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
serviços serviço NCMP000 1 00577525-n:0.00061617/00582388-n:0.000536465/01032040-n:0.000528563/00719705-n:0.000490834/03315023-n:0.000490654/00584891-n:0.000488103/01209576-n:0.00047813/01032368-n:0.000473317/04175380-n:0.000464082/08186047-n:0.000448581/00098625-n:0.000448441/00568430-n:0.000441287/13325847-n:0.000418935
públicos público AQ0MP00 0.990196 00493297-a:0.00544163
de de SP 1 -
tração tração NCFS000 1 00114431-n:0.00578266
e e CC 0.999951 -
força força NCFS000 0.977612 05030806-n:0.00102105/00965404-n:0.00101574/11458624-n:0.000998756/05034225-n:0.000960151/05030680-n:0.000936418/05194151-n:0.000929176
elétrica elétrico AQ0FS00 0.561493 02826877-a:0.0019834/02826701-a:0.00187876/00921631-a:0.00176347
, , Fc 1 -
de de SP 1 -
águas água NCFP000 1 14845743-n:0.00178476/09225146-n:0.00158546/07935504-n:0.00146749/14847357-n:0.00138264
, , Fc 1 -
de de SP 1 -
classificação classificação NCFS000 1 01012712-n:0.00138883/05732756-n:0.00120053/07939638-n:0.00113408/01016832-n:0.00108313/13558696-n:0.001083
e e CC 0.999951 -
prensagem prensagem NCFS000 1 04000867-n:0.00543426
de de SP 1 -
algodão algodão NCMS000 1 03115180-n:0.00162246/14870078-n:0.00160979/12175949-n:0.00150082/03115301-n:0.00148309
e e CC 0.999951 -
outros outro PI0MP00 0.419614 -
em em SP 1 -
o o DA0MS0 1 -
Rio_de_Janeiro rio_de_janeiro NP00G00 1 -
, , Fc 1 -
então então RG 0.994792 -
Distrito_Federal distrito_federal NP00G00 1 -
. . Fp 1 -

Aposentou aposentar VMIS3S0 1 -
se se PP3CN00 1 -
como como CS 0.751351 -
desembargador desembargador NCMS000 0.63261 -
em em SP 1 -
1933 1933 Z 1 -
e e CC 0.999951 -
, , Fc 1 -
em em SP 1 -
o o DA0MS0 1 -
pleito pleito NCMS000 1 01182654-n:0.0119808
de de SP 1 -
maio [??:??/5/??:??.??:??] W 1 -
de de SP 1 -
esse esse DD0MS0 1 -
ano ano NCMS000 1 15202634-n:0.00150576/15203565-n:0.00147887/15203791-n:0.00144466/15153787-n:0.00130963/15204297-n:0.00130326/15201505-n:0.0012962/08238660-n:0.00129553/15202806-n:0.00127781/15203229-n:0.00123273/15273626-n:0.00122186
, , Fc 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00142837/02051694-v:0.000801391/01955984-v:0.000751956/01995549-v:0.000737841/02072849-v:0.000720028/01904930-v:0.000692204/02009433-v:0.000677117/01935233-v:0.000654369/01957529-v:0.000652468/02102398-v:0.000633269/00341560-v:0.000624233/01882814-v:0.000586146/02058994-v:0.000584904/02685951-v:0.000583629/01846916-v:0.00057896/02102002-v:0.000576837/01849221-v:0.000574206/01841079-v:0.000550325/02686471-v:0.000533615/01839538-v:0.000520973/00343898-v:0.000512739
eleito eleito AQ0MS00 0.5 00846052-a:0.00692354/01294857-a:0.00590998
deputado deputado NCMS000 0.993827 09830400-n:0.00566795/10005934-n:0.0055995
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Assembléia_Nacional_Constituinte assembléia_nacional_constituinte NP00O00 1 -
pelo pelar VMIP1S0 0.30702 01262936-v:0.0124582
**** **** Fz 1 -
estado estado NCMS000 0.924757 00024720-n:0.00347957/13920835-n:0.00262986/13920429-n:0.00255428/13945919-n:0.00254772/14418395-n:0.00247736
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Maranhão maranhão NCMS000 1 -
em em SP 1 -
a o DA0FS0 1 -
legenda legenda NCFS000 0.8193 06346891-n:0.0063094/06347588-n:0.00585233
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Partido_Republicano partido_republicano NP00O00 1 -
( ( Fpa 1 -
PR pr NP00O00 1 -
) ) Fpt 1 -
. . Fp 1 -

Empossado empossar VMP00SM 0.992518 -
em em SP 1 -
novembro [??:??/11/??:??.??:??] W 1 -
seguinte seguinte AQ0CS00 0.932099 00127948-a:0.00582479/00127815-a:0.00580824
, , Fc 1 -
participou participar VMIS3S0 1 02450256-v:0.0123639
de de SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
trabalhos trabalho NCMP000 1 00575741-n:0.00200797/00584367-n:0.00156634/00582388-n:0.00151303/04602044-n:0.00129485/00576877-n:0.00125454/00796886-n:0.00124876/00581241-n:0.00122866/00621476-n:0.00121036/08137495-n:0.00116691/00576717-n:0.00114267
constituintes constituinte AQ0CP00 0.489028 00901345-a:0.0118405
, , Fc 1 -
tendo ter VMG0000 0.996894 00065639-v:0.00458901/00065370-v:0.00320324/02204692-v:0.00313072/02632167-v:0.00304409
integrado integrar VMP00SM 0.97619 00466651-v:0.00324881/01326148-a:0.00299764/00642980-v:0.00299557/00467451-v:0.00291748
a o DA0FS0 0.675415 -
Comissão comissão NP00O00 1 08324514-n:0.00284236/08402442-n:0.0023495/00773235-n:0.00227411/13320860-n:0.00222555/06478988-n:0.00220928
de de SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
26 26 Z 1 -
, , Fc 1 -
encarregada encarregar VMP00SF 0.54192 02349212-v:0.00595994/00883112-v:0.00288907/02480803-v:0.00287026/01097315-a:0.00280652
de de SP 1 -
estudar estudar VMN0000 0.529581 00597915-v:0.00331493/00607114-v:0.00304729/00607405-v:0.00295999/00599992-v:0.00294042
o o DA0MS0 0.950254 -
anteprojeto anteprojeto NCMS000 1 05934278-n:0.0117098
de de SP 1 -
constituição constituição NCFS000 1 04933544-n:0.00625958/06533648-n:0.00395104/00237078-n:0.00387317
e e CC 0.999951 -
de de SP 1 -
elaborar elaborar VMN0000 0.529581 00251463-v:0.00614848/00955601-v:0.00594631
emendas emenda NCFP000 0.914011 01250101-n:0.0120542
. . Fp 1 -

Em em SP 1 -
essa esse DD0FS0 0.887454 - esse PD0FS00 0.112546 -
comissão comissão NCFS000 1 08324514-n:0.00600157/08402442-n:0.0054693/00773235-n:0.00530166/13320860-n:0.0051852/06478988-n:0.0051315
, , Fc 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00321305/02051694-v:0.00185225/01955984-v:0.00172808/01995549-v:0.00168853/02072849-v:0.00166869/02009433-v:0.0015603/01904930-v:0.00155517/01935233-v:0.00151798/01957529-v:0.00149663/02102398-v:0.00146485/00341560-v:0.00144458/01882814-v:0.00136316/02058994-v:0.00135764/02685951-v:0.0013517/01846916-v:0.00134512/02102002-v:0.00134288/01849221-v:0.00133131/01841079-v:0.00128039/02686471-v:0.00124296/01839538-v:0.00121364/00343898-v:0.00119561
relator relator NCMS000 0.632636 -
de de SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
capítulos capítulo NCMP000 1 06392001-n:0.00817731/06396142-n:0.0069664/08228838-n:0.00670951/07307172-n:0.0063105
“ “ Fra 1 -
De de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
educação educação NCFS000 1 00883297-n:0.00703318/00887081-n:0.00580814/05984287-n:0.00575666/05753564-n:0.00568827/04921900-n:0.00538996
” ” Frc 1 -
e e CC 0.999951 -
“ “ Fra 1 -
De de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
família família NCFS000 1 07970721-n:0.00566817/07969695-n:0.00324027/08101937-n:0.00313645/07997703-n:0.00311577/08078020-n:0.00307401/05838765-n:0.00294138/07970406-n:0.00293735/08107499-n:0.00289678/10236304-n:0.00280882/07971141-n:0.00259419
” ” Frc 1 -
. . Fp 1 -

Assim_como assim_como RG 1 -
os o DA0MP0 0.958022 -
demais demais RG 1 00029367-r:0.0201471
constituintes constituinte AQ0CP00 0.489028 00901345-a:0.0136954
, , Fc 1 -
após após SP 1 -
a o DA0FS0 0.675415 -
promulgação promulgação NCFS000 1 06726158-n:0.00776707/06726939-n:0.00698153
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
nova novo AQ0FS00 0.997925 01730444-a:0.00370676/01642477-a:0.00350096/01641648-a:0.0033435/01687167-a:0.00330318
Carta carta NP00G00 1 06624161-n:0.00312529/14974264-n:0.0029845/02962545-n:0.00292237/06626183-n:0.00286417/04004210-n:0.00264414
( ( Fpa 1 -
16/7/1934 [??:16/7/1934:??.??:??] W 1 -
) ) Fpt 1 -
e e CC 0.999951 -
a o DA0FS0 0.675415 -
eleição eleição NCFS000 1 00181781-n:0.00409087/05790944-n:0.00386473/00183505-n:0.00365544/00180962-n:0.00350916
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
presidente presidente NCMS000 0.998938 10467395-n:0.00288373/10468962-n:0.00282877/10468559-n:0.0027168/10467179-n:0.00263689/10469346-n:0.00254339/10468750-n:0.00247059
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
República república NP00O00 1 08168978-n:0.00725575/08361329-n:0.00695654
, , Fc 1 -
teve ter VMIS3S0 1 00065639-v:0.00535908/00065370-v:0.00373876/02204692-v:0.00367957/02632167-v:0.00354013
o o DA0MS0 0.950254 -
mandato mandato NCMS000 0.98913 06556481-n:0.00360528/06552984-n:0.00352406/01140658-n:0.00346224/06530789-n:0.00328203
prorrogado prorrogar VMP00SM 0.992518 -
até até SP 0.764262 -
maio [??:??/5/??:??.??:??] W 1 -
**** **** Fz 1 -
de de SP 1 -
1935 1935 Z 1 -
. . Fp 1 -

Foi ir VMIS3S0 0.5 01835496-v:0.00113153/02051694-v:0.000624707/01955984-v:0.000591199/01995549-v:0.000580595/02072849-v:0.000569944/01904930-v:0.000548137/02009433-v:0.000530238/01957529-v:0.000513061/01935233-v:0.000509676/02102398-v:0.000495441/00341560-v:0.000483612/01882814-v:0.000456693/02058994-v:0.000456215/02685951-v:0.000455623/02102002-v:0.000451833/01846916-v:0.000451063/01849221-v:0.000448039/01841079-v:0.000428804/02686471-v:0.000415353/01839538-v:0.000405304/00343898-v:0.00039891
ainda ainda RG 1 00047534-r:0.00912134
juiz juiz NCMS000 1 10372076-n:0.00229324/10225219-n:0.00194497/10514429-n:0.00179348/10735984-n:0.00161759/09769636-n:0.00158246/10526927-n:0.00150844
de de SP 1 -
órgãos órgão NCMP000 1 03854065-n:0.00150673/05297523-n:0.00142768/03273551-n:0.00136464/06595056-n:0.00135901/03494537-n:0.0012859/13087625-n:0.00127205/08349350-n:0.00123937
e e CC 0.999951 -
comércio comércio NCMS000 1 01090446-n:0.00201955/01094725-n:0.00173946/01091905-n:0.00166787/01110274-n:0.00157573/00079398-n:0.00155035/08065093-n:0.00154497
em em SP 1 -
João_Pessoa joão_pessoa NP00SP0 1 -
e e CC 0.999951 -
juiz juiz NCMS000 1 10372076-n:0.00229324/10225219-n:0.00194497/10514429-n:0.00179348/10735984-n:0.00161759/09769636-n:0.00158246/10526927-n:0.00150844
de de SP 1 -
direito direito NCMS000 0.936047 -
em em SP 1 -
as o DA0FP0 1 -
comarcas comarca NCFP000 0.914011 08552138-n:0.00973395
de de SP 1 -
Grajaú grajaú NP00G00 1 -
( ( Fpa 1 -
ME me PP1CS00 1 -
A o PP3FSA0 1 -
) ) Fpt 1 -
, , Fc 1 -
Alto-Mirim alto-mirim RG 0.549568 -
( ( Fpa 1 -
ME me PP1CS00 1 -
A o PP3FSA0 1 -
) ) Fpt 1 -
, , Fc 1 -
Coroatá coroatá NP00SP0 1 -
( ( Fpa 1 -
ME me PP1CS00 1 -
A o PP3FSA0 1 -
) ) Fpt 1 -
e e CC 0.999951 -
Codó codó NP00SP0 1 -
( ( Fpa 1 -
ME me PP1CS00 1 -
A o PP3FSA0 1 -
) ) Fpt 1 -
, , Fc 1 -
além_de além_de SP 1 -
diretor diretor NCMS000 1 10014939-n:0.00263377/10474645-n:0.00243163/10015485-n:0.00232816/10468559-n:0.00226789
e e CC 0.999951 -
redator redator NCMS000 1 10044879-n:0.00562166/10513120-n:0.00454712
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
jornal jornal NCMS000 1 06267145-n:0.00305565/06593296-n:0.00234504/06595351-n:0.00228971/06267655-n:0.00188909/06263369-n:0.0016093/06597466-n:0.00154828
* * Fz 1 -
O o DA0MS0 0.950254 -
Combate combate NP00O00 1 01170962-n:0.00190069/00953559-n:0.00156482/00964343-n:0.00136866/00952963-n:0.00133102/01172441-n:0.00132175/00446493-n:0.00130161/01236296-n:0.00129021
. . Fp 1 -
* * Fz 1 -
Casou casar VMIS3S0 1 -
se se PP3CN00 1 -
com com SP 1 -
Olinda_Eugênio_Soares olinda_eugênio_soares NP00SP0 1 -
. . Fp 1 -

</OUTPUT>
