<OUTPUT SRCFILE="5123.raw">
** ** Fz 1 -
SOARES soar VMN02S0 0.976071 02180898-v:0.00480697/02176268-v:0.0034983/02172888-v:0.00303314/02181538-v:0.00301059/02181402-v:0.00298171/02135048-v:0.00281898/02181174-v:0.00275346
, , Fc 1 -
governador governador NCMS000 0.980769 10140314-n:0.0029843/10541229-n:0.00291383
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
estado estado NCMS000 0.924757 00024720-n:0.00169851/13920835-n:0.00124637/13945919-n:0.00123139/13920429-n:0.00119418/14418395-n:0.00115718
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Rio_de_Janeiro rio_de_janeiro NP00G00 1 -
entre entre SP 0.987856 -
1947 1947 Z 1 -
e e CC 0.999951 -
1951 1951 Z 1 -
e e CC 0.999951 -
ministro ministro NCMS000 0.99763 10320863-n:0.00290941/00585810-n:0.00287047
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Indústria_e_Comércio indústria_e_comércio NP00O00 1 -
em em SP 1 -
1967 1967 Z 1 -
, , Fc 1 -
José_Armando_de_Macedo_Soares_Afonseca josé_armando_de_macedo_soares_afonseca NP00SP0 1 -
, , Fc 1 -
deputado deputado NCMS000 0.993827 09830400-n:0.00265483/10005934-n:0.00261674
federal federal AQ0CS00 1 01606214-a:0.00134085/01107206-a:0.00130743/02725829-a:0.00129982/01106129-a:0.00126821
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Constituinte constituinte NP00V00 1 -
de de SP 1 -
1946 1946 Z 1 -
, , Fc 1 -
e e CC 0.999951 -
Hélio_de_Macedo_Soares hélio_de_macedo_soares NP00SP0 1 -
e e CC 0.999951 -
Silva silva NP00SP0 1 -
, , Fc 1 -
deputado deputado NCMS000 0.993827 09830400-n:0.00265483/10005934-n:0.00261674
federal federal AQ0CS00 1 01606214-a:0.00134085/01107206-a:0.00130743/02725829-a:0.00129982/01106129-a:0.00126821
entre entre SP 0.987856 -
1951 1951 Z 1 -
e e CC 0.999951 -
1955 1955 Z 1 -
. . Fp 1 -

Matriculando matricular VMG0000 1 -
se se PP3CN00 1 -
em em SP 1 -
a o DA0FS0 1 -
Escola_Naval escola_naval NP00O00 1 -
, , Fc 1 -
em em SP 1 -
o o DA0MS0 1 -
Rio_de_Janeiro rio_de_janeiro NP00G00 1 -
, , Fc 1 -
então então RG 0.994792 -
Distrito_Federal distrito_federal NP00G00 1 -
, , Fc 1 -
tornou tornar VMIS3S0 1 -
se se PP3CN00 1 -
aspirante aspirante NCMS000 0.350246 -
a a SP 0.313151 -
guarda-marinha guarda-marinha AQ0FS00 1 -
em em SP 1 -
março_de_1898 [??:??/3/1898:??.??:??] W 1 -
. . Fp 1 -

Promovido promover VMP00SM 0.992518 02554922-v:0.0119891/00875806-v:0.0118905
a a SP 0.313151 -
guarda-marinha guarda-marinha AQ0FS00 1 -
em em SP 1 -
1903 1903 Z 1 -
e e CC 0.999951 -
a o DA0FS0 0.675415 -
segundo-tenente segundo-tenente NCCS000 1 -
em em SP 1 -
1904 1904 Z 1 -
, , Fc 1 -
tornou tornar VMIS3S0 1 -
se se PP3CN00 1 -
ajudante-de-ordens ajudante-de-ordens NCFP000 1 09770179-n:0.0222894
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
almirante almirante NCMS000 1 09771204-n:0.0248894
Duarte_Huet_Bacelar_Pinto_Guedes duarte_huet_bacelar_pinto_guedes NP00SP0 1 -
. . Fp 1 -

Foi ir VMIS3S0 0.5 01835496-v:0.00136352/02051694-v:0.000748276/01955984-v:0.000711813/01995549-v:0.000690962/02072849-v:0.000672678/01904930-v:0.000658803/02009433-v:0.000634667/01957529-v:0.00061413/01935233-v:0.00061113/02102398-v:0.000599915/00341560-v:0.000584982/02685951-v:0.000560818/01882814-v:0.000547876/02058994-v:0.000547028/01846916-v:0.000543043/02102002-v:0.000539443/01849221-v:0.00053654/01841079-v:0.000518383/02686471-v:0.000498075/01839538-v:0.000486332/00343898-v:0.000481369
promovido promover VMP00SM 0.992518 02554922-v:0.0056008/00875806-v:0.00555038
a o DA0FS0 0.675415 -
primeiro-tenente primeiro-tenente NCCS000 1 -
em em SP 1 -
1908 1908 Z 1 -
, , Fc 1 -
mas mas CC 0.999313 -
em em SP 1 -
1912 1912 Z 1 -
deixou deixar VMIS3S0 1 00120316-v:0.00278541/00800930-v:0.00242986/00802318-v:0.00228673/02310007-v:0.0021485/00771490-v:0.00206993
a o DA0FS0 0.675415 -
Marinha marinha NP00O00 1 08191701-n:0.0111801
e e CC 0.999951 -
passou passar VMIS3S0 1 01212230-v:0.00369894/02709277-v:0.00344743/00106960-v:0.00338304
a a SP 0.313151 -
dedicar dedicar VMN03S0 1 -
se se PP3CN00 1 -
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
jornalismo jornalismo NCMS000 1 06263369-n:0.00748512/06266417-n:0.00611599
, , Fc 1 -
fundando fundar VMG0000 1 -
em em SP 1 -
o o DA0MS0 1 -
mesmo mesmo PI0MS00 0.176901 -
ano ano NCMS000 1 15202634-n:0.00140589/15203565-n:0.00137925/15203791-n:0.00136113/15153787-n:0.00122203/15204297-n:0.00121708/15201505-n:0.00121111/08238660-n:0.00121005/15202806-n:0.00119288/15273626-n:0.00116762/15203229-n:0.00115222
o o DA0MS0 0.950254 -
jornal jornal NCMS000 1 06263369-n:0.00748512/06267145-n:0.00470481/06595351-n:0.003771/06593296-n:0.00239856/06267655-n:0.00229246/06597466-n:0.00184341
O_Imparcial o_imparcial NP00SP0 1 -
, , Fc 1 -
de de SP 1 -
oposição oposição NCFS000 1 13854649-n:0.00245992/00202284-n:0.00229303/13828905-n:0.0022871/01169744-n:0.00226023/08404188-n:0.0021388
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
presidente presidente NCMS000 0.998938 10467395-n:0.00228116/10468962-n:0.00224304/10467179-n:0.00207437/10469346-n:0.00198651/10468750-n:0.00195853/10468559-n:0.00189435
Hermes_da_Fonseca hermes_da_fonseca NP00SP0 1 -
. . Fp 1 -

Feito fazer VMP00SM 0.992095 00120316-v:0.00140239/02367363-v:0.00127796/01645601-v:0.00117412/01752884-v:0.00115949/02526085-v:0.000786348/01640207-v:0.000770121/00010435-v:0.000764969/01438902-v:0.000760236/01712704-v:0.000716601/01652139-v:0.000705792/01714208-v:0.000697317/01719921-v:0.00067337/01752495-v:0.000670585/01642924-v:0.000665624/01627355-v:0.000661231/01754737-v:0.000656137/01629000-v:0.000655787/02560767-v:0.000645863/01628197-v:0.000644209/01739814-v:0.000623593/00665476-v:0.000620435/01685313-v:0.000612084/01431987-v:0.000611405/02374764-v:0.000604081/01649024-v:0.000595427/00012267-v:0.00058765/02599636-v:0.000569052
em em SP 1 -
moldes molde NCMP000 0.9832 05938976-n:0.0157489
modernos moderno AQ0MP00 0.474491 01535709-a:0.00366589/01876261-a:0.00337707/00972902-a:0.00336823/00414354-a:0.00329077/00668208-a:0.00312988
, , Fc 1 -
O o DA0MS0 0.950254 -
Imparcial imparcial NP00O00 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00198416/02051694-v:0.00111261/01955984-v:0.00104353/01995549-v:0.00102243/02072849-v:0.00100504/01904930-v:0.000951289/02009433-v:0.000939815/01935233-v:0.00091276/01957529-v:0.000905007/02102398-v:0.00088197/00341560-v:0.000870466/01882814-v:0.0008192/02058994-v:0.000817746/02685951-v:0.000815193/01846916-v:0.000809079/01849221-v:0.000806404/02102002-v:0.000806111/01841079-v:0.000769793/02686471-v:0.000746469/01839538-v:0.00072907/00343898-v:0.000718481
o o DA0MS0 0.950254 -
primeiro primeiro AO0MS00 0.722944 01012990-a:0.0153648
jornal jornal NCMS000 1 06267145-n:0.00523232/06595351-n:0.00392349/06593296-n:0.00378688/06267655-n:0.0034452/06263369-n:0.00288542/06597466-n:0.00277563
carioca carioca AQ0CS00 0.249107 -
a a SP 0.313151 -
publicar publicar VMN0000 0.529581 00967625-v:0.0067292/01745722-v:0.00654999/01744611-v:0.00565907
ilustrações ilustração NCFP000 1 04076846-n:0.00190804/03925226-n:0.00179917/03931044-n:0.00176714/06999233-n:0.0017194/06999436-n:0.00162509/03561345-n:0.00160364/06998748-n:0.00158706/03720163-n:0.00155608/03234306-n:0.00144469/05902327-n:0.00143056/03265874-n:0.00138739/07202391-n:0.00135343
. . Fp 1 -

Em em SP 1 -
1914 1914 Z 1 -
, , Fc 1 -
eclodiu eclodir VMIS3S0 1 00060185-v:0.00945575
em em SP 1 -
o o DA0MS0 1 -
Ceará cear VMIF3S0 1 -
uma um DI0FS0 0.903495 -
revolta revolta NCFS000 0.704545 00962129-n:0.00512447/00963896-n:0.00456947
provocada provocar VMP00SF 0.97619 01752884-v:0.00133395/01617192-v:0.00122018/00794079-v:0.000931868/00851239-v:0.000911903/02585050-v:0.000882167/01649999-v:0.00087429/01759326-v:0.000861624/01645601-v:0.000843534/01793177-v:0.000815379/01438902-v:0.000808731/01642924-v:0.000782979/02316868-v:0.000718385
por por SP 1 -
os o DA0MP0 1 -
problemas problema NCMP000 1 05687338-n:0.00161051/05686955-n:0.00152409/06784003-n:0.0014668/14410605-n:0.00142016/14408086-n:0.00141728/07289014-n:0.00139675/05833022-n:0.00131404
sucessórios sucessório AQ0MP00 1 -
locais local AQ0CP00 0.469072 01425529-a:0.0090636
, , Fc 1 -
surgidos surgir VMP00PM 0.992508 01990694-v:0.00466452/00426581-v:0.0045725
com com SP 1 -
a o DA0FS0 0.675415 -
eleição eleição NCFS000 1 00181781-n:0.00269869/05790944-n:0.00257899/00183505-n:0.00240903/00180962-n:0.00230262
, , Fc 1 -
em em SP 1 -
1912 1912 Z 1 -
, , Fc 1 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
“ “ Fra 1 -
coronel coronel NCMS000 1 09937250-n:0.00900946
” ” Frc 1 -
Franco_Rabelo franco_rabelo NP00SP0 1 -
para para SP 0.999444 -
a o DA0FS0 0.675415 -
presidência presidência NCFS000 1 00596807-n:0.00457245/15266265-n:0.00455559
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
estado estado NCMS000 0.924757 00024720-n:0.00322455/13920835-n:0.00219633/13945919-n:0.00209313/13920429-n:0.00199312/14418395-n:0.00192838
, , Fc 1 -
derrotando derrotar VMG0000 1 01101913-v:0.0031658/01108148-v:0.00282261/01109259-v:0.00203248/01108627-v:0.00194835/01104018-v:0.00181481
o o DA0MS0 0.950254 -
“ “ Fra 1 -
coronel coronel NCMS000 1 09937250-n:0.00900946
” ” Frc 1 -
Antônio_Nogueira_Acióli antônio_nogueira_acióli NP00SP0 1 -
, , Fc 1 -
que que PR0CN00 0.584265 -
dominava dominar VMII3S0 0.383388 02539334-v:0.00881637
a o DA0FS0 0.675415 -
política política NCFS000 0.28594 06148148-n:0.00210901/06656408-n:0.00205942/05901508-n:0.00201203/13840719-n:0.00186167/00611972-n:0.00183857
cearense cearense AQ0CS00 0.554884 -
desde desde SP 1 -
1896 1896 Z 1 -
. . Fp 1 -

Inconformado inconformado NCMS000 0.632511 -
, , Fc 1 -
o o DA0MS0 0.950254 -
chefe chefe NCMS000 1 09623038-n:0.0227984
político político AQ0MS00 0.87037 02857407-a:0.00534673/02857587-a:0.00521059
de de SP 1 -
Juazeiro juazeiro NP00G00 1 -
( ( Fpa 1 -
CE ce NP00G00 1 -
) ) Fpt 1 -
Floro_Bartolomeu floro_bartolomeu NP00SP0 1 -
uniu unir VMIS3S0 1 -
se se PP3CN00 1 -
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
líder líder NCCS000 0.996454 09623038-n:0.0227984
religioso religioso AQ0MS00 0.627379 01783158-a:0.00332423/02085740-a:0.00318268/01781478-a:0.00304149/02056265-a:0.00290371
Cícero_Romão_Batista cícero_romão_batista NP00SP0 1 -
e e CC 0.999951 -
iniciou iniciar VMIS3S0 1 00348746-v:0.00256159/00345761-v:0.00246237/02608347-v:0.00245256/01650610-v:0.0022734/00964911-v:0.00206865
em em SP 1 -
sua seu DP3FSS 0.929764 -
cidade cidade NCFS000 1 08524735-n:0.00274814/08665504-n:0.00236014/08626283-n:0.00183032/08226699-n:0.00179794/08672738-n:0.00174265/08226335-n:0.00161947/08177958-n:0.00153369
um um DI0MS0 0.877848 -
movimento movimento NCMS000 0.990196 07309781-n:0.00124532/00279835-n:0.00123426/08464601-n:0.00122385/00166355-n:0.00105219/00294190-n:0.00104188/07046339-n:0.00103525/14004317-n:0.00101859/00280586-n:0.00101048/00331655-n:0.00100767/00165942-n:0.000978868/11425088-n:0.000940503
armado armar VMP00SM 0.992518 00146210-a:0.00466562/02475401-v:0.00355521/01094647-a:0.00346794
contra contra SP 0.996248 -
Franco_Rabelo franco_rabelo NP00SP0 1 -
. . Fp 1 -

A o DA0FS0 0.675415 -
intervenção intervenção NCFS000 1 01068184-n:0.00529937/01240210-n:0.00511455
federal federal AQ0CS00 1 01107206-a:0.00263179/01606214-a:0.00251536/02725829-a:0.00243869/01106129-a:0.00237698
em em SP 1 -
o o DA0MS0 1 -
Ceará ceará NP00G00 1 -
, , Fc 1 -
decretada decretar VMP00SF 0.99251 00715868-v:0.00563485/01027508-v:0.00529662
em em SP 1 -
1914 1914 Z 1 -
e e CC 0.999951 -
exercida exercer VMP00SF 0.992508 02204564-v:0.00295318/01095218-v:0.00280208/02568672-v:0.00279853/01166093-v:0.00238738
por por SP 1 -
o o DA0MS0 1 -
general general NCMS000 0.632636 10123844-n:0.00596385/10125786-n:0.00520641
Fernando_Setembrino_de_Carvalho fernando_setembrino_de_carvalho NP00SP0 1 -
, , Fc 1 -
provocou provocar VMIS3S0 1 01752884-v:0.00133485/01617192-v:0.00132805/00794079-v:0.0010487/00851239-v:0.00101838/02585050-v:0.000990309/01649999-v:0.000968741/01759326-v:0.00096863/01645601-v:0.000948199/01438902-v:0.000917749/01793177-v:0.000915508/01642924-v:0.000882479/02316868-v:0.000810077
um um DI0MS0 0.877848 -
sério sério AQ0MS00 0.708333 02118379-a:0.00300638/00689336-a:0.00266078/01910114-a:0.00252477/01279611-a:0.00248727
desgaste desgaste NCMS000 0.869807 13328273-n:0.0111385
em em SP 1 -
o o DA0MS0 1 -
governo governo NCMS000 0.914011 08050678-n:0.00408965/01124794-n:0.00395544/00815173-n:0.00330351
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
República república NP00O00 1 08168978-n:0.00561574/08361329-n:0.0052303
e e CC 0.999951 -
abriu abrir VMIS3S0 1 01346003-v:0.00183083/00219963-v:0.00176764/01348705-v:0.00154918/01579813-v:0.00138426/02426171-v:0.00137572/02425462-v:0.00136878/01346804-v:0.00135978/00539936-v:0.00134532
uma um DI0FS0 0.903495 -
crise crise NCFS000 1 13933560-n:0.00537023/07417644-n:0.00517759
em em SP 1 -
os o DA0MP0 1 -
meios meio NCMP000 0.497942 00172710-n:0.0037779/08567235-n:0.00369777/14513944-n:0.00325307
militares militar AQ0CP00 0.586538 -
. . Fp 1 -

O o DA0MS0 0.950254 -
Clube_Militar_do_Rio clube_militar_do_rio NP00O00 1 -
condenou condenar VMIS3S0 1 00864159-v:0.010009/00906735-v:0.00996369/00824767-v:0.00990902/00906367-v:0.00970194/02149302-v:0.0094081/00856578-v:0.00924444
a o DA0FS0 0.675415 -
intervenção intervenção NCFS000 1 01068184-n:0.0282613/01240210-n:0.0272157
. . Fp 1 -

A o DA0FS0 0.675415 -
imprensa imprensa NCFS000 0.992933 00113113-n:0.0047428/03999992-n:0.00436715/06263369-n:0.00419752
noticiou noticiar VMIS3S0 1 00874175-v:0.00304614/00873682-v:0.00281854/00832778-v:0.00260466/00833199-v:0.00254234/00599720-v:0.00236017
os o DA0MP0 0.958022 -
fatos fato NCMP000 1 00029378-n:0.0109582/05819453-n:0.00669471
e e CC 0.999951 -
, , Fc 1 -
em em SP 1 -
o o DA0MS0 1 -
Senado senado NP00O00 1 08161477-n:0.0127189
, , Fc 1 -
Rui_Barbosa rui_barbosa NP00SP0 1 -
, , Fc 1 -
Irineu_Machado irineu_machado NP00SP0 1 -
e e CC 0.999951 -
outros outro DI0MP0 0.580386 -
políticos político AQ0MP00 0.861842 02857407-a:0.00619842/02857587-a:0.00614034
denunciaram denunciar VMIS3P0 0.65 00841580-v:0.0127397
a o DA0FS0 0.675415 -
atuação atuação NCFS000 1 06891493-n:0.00671606/00548326-n:0.00642909
parcial parcial AQ0CS00 1 01722965-a:0.00530202/01723091-a:0.00462296/00524693-a:0.00400747
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
governo governo NCMS000 0.914011 01124794-n:0.00632453/08050678-n:0.00470885/00815173-n:0.00406535
em em SP 1 -
relação relação NCFS000 1 00031921-n:0.00201119/13928668-n:0.00194607/13791389-n:0.00159834/13812607-n:0.00132818/13780449-n:0.00125045/13794417-n:0.00123826/13795489-n:0.00122758/13928388-n:0.00119598/13795695-n:0.00118555/13780719-n:0.00114965/13811410-n:0.00110172/00032823-n:0.00108561
a a SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
