<OUTPUT SRCFILE="5109.raw">
** ** Fz 1 -
SOARES soar VMN02S0 0.976071 02180898-v:0.00720832/02176268-v:0.00523741/02172888-v:0.0045469/02181538-v:0.00451414/02181402-v:0.00447236/02135048-v:0.00422638/02181174-v:0.00412978
vitoriosa vitorioso AQ0FS00 1 00695209-a:0.00461357/00704898-a:0.00449271/02333314-a:0.00391135
, , Fc 1 -
tomou tomar VMIS3S0 1 01170052-v:0.00264012/01171183-v:0.00237903/01156834-v:0.00203928/01202068-v:0.00197538/02205272-v:0.0018814/01172275-v:0.00186926/02248299-v:0.00167552
posse posse NCFS000 1 00032613-n:0.00646916/00809702-n:0.00616367
em em SP 1 -
a o DA0FS0 1 -
chefia chefia NCFS000 0.669323 09824609-n:0.0137473
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
governo governo NCMS000 0.914011 08050678-n:0.00484722/01124794-n:0.00451018/00815173-n:0.00408353
, , Fc 1 -
conservando conservar VMG0000 1 02681795-v:0.00372958/00212414-v:0.00339092/02225492-v:0.00321295/02682567-v:0.00304053
Melo_Franco melo_franco NP00SP0 1 -
em em SP 1 -
seu seu DP3MSS 0.957305 -
ministério ministério NCMS000 1 08114004-n:0.00649559/03770316-n:0.00588198
. . Fp 1 -

Em em SP 1 -
janeiro_de_1931 [??:??/1/1931:??.??:??] W 1 -
, , Fc 1 -
Álvaro_Teixeira_Soares álvaro_teixeira_soares NP00SP0 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00184734/02051694-v:0.000928731/01955984-v:0.000874606/01995549-v:0.000858887/02072849-v:0.000840521/01904930-v:0.000810154/02009433-v:0.000789761/01935233-v:0.000761198/01957529-v:0.000759056/02102398-v:0.000738675/00341560-v:0.000726356/02102002-v:0.000703041/01882814-v:0.000685858/02058994-v:0.00068323/02685951-v:0.000681146/01846916-v:0.000680252/01849221-v:0.000671463/01841079-v:0.000645492/02686471-v:0.000624137/01839538-v:0.000608159/00343898-v:0.000598489
classificado classificar VMP00SM 0.721863 00414709-a:0.00518617/00654625-v:0.00498904/02508803-v:0.00442325
como como CS 0.751351 -
cônsul cônsul NCMS000 1 09959797-n:0.00784215/03093427-n:0.00763414
de de SP 1 -
terceira terceiro AO0FS00 0.973684 -
classe classe NCFS000 1 05839024-n:0.00244708/07997703-n:0.00125458/13945919-n:0.00110849/05838765-n:0.00104832/14429985-n:0.000922643/05840188-n:0.000815554/08239808-n:0.00076568/08103777-n:0.000750604/07974025-n:0.000728285/08107499-n:0.000722073/08078020-n:0.000650309/07939638-n:0.000647528/08238660-n:0.00064496/08238463-n:0.000639533/14428160-n:0.00063641/03038685-n:0.00062721/05737153-n:0.000616849/05845013-n:0.000596751/07998573-n:0.000583573/14431471-n:0.000570067/05844881-n:0.000558404/05845140-n:0.000525377/05845419-n:0.000524507/05845562-n:0.000523681
, , Fc 1 -
ficando ficar VMG0000 1 00117985-v:0.00222922/02731024-v:0.001737/01857392-v:0.00150188/00149583-v:0.00149128/02744820-v:0.00148596/02731242-v:0.00148543/02639075-v:0.00147717/00241038-v:0.00147065/02727462-v:0.00140767/02637592-v:0.00130029
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
disposição disposição NCFS000 1 04644512-n:0.0138118
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Missão_Especial_Canadense missão_especial_canadense NP00O00 1 -
, , Fc 1 -
em em SP 1 -
sua seu DP3FSS 0.929764 -
visita visita NCFS000 0.980583 10757193-n:0.00510249/01233156-n:0.00414772/00652069-n:0.0037699/09887850-n:0.00344191
oficial oficial AQ0CS00 0.8125 01632537-a:0.00511769/01634736-a:0.00333775/01959918-a:0.00328231/01636363-a:0.00322315
realizada realizar VMP00SF 0.986111 01617192-v:0.00195395/01640855-v:0.00185302/02526085-v:0.00177758/02561995-v:0.00165361/00486018-v:0.00160222/02671880-v:0.00159805/02560767-v:0.00156267/02244603-v:0.00144232/02226028-a:0.00140164
em em SP 1 -
abril [??:??/4/??:??.??:??] W 1 -
. . Fp 1 -

Em em SP 1 -
outubro_de_1932 [??:??/10/1932:??.??:??] W 1 -
voltou voltar VMIS3S0 1 00959714-v:0.0197254
a a SP 0.313151 -
ser ser VMN0000 0.33093 02604760-v:0.0423176
auxiliar auxiliar NCCS000 0.318519 09780249-n:0.0177988
de de SP 1 -
gabinete gabinete NCMS000 1 03175081-n:0.0169712
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
ministro ministro NCMS000 0.99763 10320863-n:0.00964951/00585810-n:0.00945869
Melo_Franco melo_franco NP00SP0 1 -
, , Fc 1 -
sendo ser VMG0000 1 02604760-v:0.0423176
promovido promover VMP00SM 0.992518 02554922-v:0.00934504/00875806-v:0.00924816
a o DA0FS0 0.675415 -
segundo-secretário segundo-secretário NCMS000 1 -
em em SP 1 -
novembro_de_1933 [??:??/11/1933:??.??:??] W 1 -
. . Fp 1 -

Em em SP 1 -
o o DA0MS0 1 -
mês mês NCMS000 1 15206296-n:0.00603484/15209413-n:0.00582805/15207872-n:0.00485831
seguinte seguinte AQ0CS00 0.932099 00127948-a:0.00680264/00127815-a:0.00678246
, , Fc 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00166893/02051694-v:0.000934863/01955984-v:0.000877352/01995549-v:0.00085918/02072849-v:0.000840965/01904930-v:0.000804191/02009433-v:0.000789339/01935233-v:0.000762336/01957529-v:0.000759634/02102398-v:0.000738284/00341560-v:0.000726896/01882814-v:0.000683573/02058994-v:0.00068215/02685951-v:0.000680624/02102002-v:0.000676578/01846916-v:0.000675612/01849221-v:0.000670778/01841079-v:0.000641878/02686471-v:0.000622563/01839538-v:0.000607491/00343898-v:0.000598328
designado designar VMP00SM 0.97619 02400760-v:0.00474165/02401523-v:0.00457898/00677683-v:0.00457684
para para SP 0.999444 -
a o DA0FS0 0.675415 -
embaixada embaixada NCFS000 1 08402442-n:0.00354996/08402828-n:0.00313025/08402693-n:0.00302981/03282295-n:0.00292723/00588780-n:0.00264714
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Brasil brasil NP00G00 1 12489524-n:0.0143091
em em SP 1 -
Lisboa lisboa NP00G00 1 -
, , Fc 1 -
tendo ter VMG0000 0.996894 00065639-v:0.00536036/00065370-v:0.00373889/02204692-v:0.00369385/02632167-v:0.00354513
exercido exercer VMP00SM 0.992509 02204564-v:0.0039358/02568672-v:0.00374838/01095218-v:0.003743/01166093-v:0.00318275
a o DA0FS0 0.675415 -
função função NCFS000 1 00582388-n:0.00380112/00720565-n:0.00370172/05149325-n:0.00353361/00722061-n:0.00342462
de de SP 1 -
encarregado encarregado NCMS000 0.406849 -
de de SP 1 -
negócios negócio NCMP000 1 01094725-n:0.00546696/01110274-n:0.00465736/01096245-n:0.00465018
de de SP 1 -
dezembro_de_1935 [??:??/12/1935:??.??:??] W 1 -
a o DA0FS0 0.675415 -
janeiro_de_1936 [??:??/1/1936:??.??:??] W 1 -
. . Fp 1 -

Em em SP 1 -
outubro [??:??/10/??:??.??:??] W 1 -
de de SP 1 -
este este DD0MS0 1 -
último último AO0MS00 0.866379 01010271-a:0.0162725
ano ano NCMS000 1 15203565-n:0.00212268/15202634-n:0.00210864/15203791-n:0.00201402/15204297-n:0.00182785/15153787-n:0.00182773/15201505-n:0.00181391/08238660-n:0.00181162/15202806-n:0.00178785/15203229-n:0.00172685/15273626-n:0.00170806
foi ir VMIS3S0 0.5 01835496-v:0.00323004/02051694-v:0.00112806/01955984-v:0.00105615/01995549-v:0.00104756/02072849-v:0.00101494/01904930-v:0.00100028/02009433-v:0.000969749/01957529-v:0.000918817/01935233-v:0.000917248/02102398-v:0.000891829/00341560-v:0.000871332/01882814-v:0.000855488/02058994-v:0.000848282/02102002-v:0.000832915/01846916-v:0.000819764/02685951-v:0.000817607/01849221-v:0.000810721/01841079-v:0.000777452/02686471-v:0.00074693/01839538-v:0.00073401/00343898-v:0.000718201
removido remover VMP00SM 0.992518 00173338-v:0.00702798/01894320-v:0.00589723/00179311-v:0.00589678
para para SP 0.999444 -
Washington washington NP00G00 1 -
, , Fc 1 -
lá lá RG 0.994505 00082308-r:0.0159806
permanecendo permanecer VMG0000 1 00117985-v:0.00348168/02731024-v:0.0034736/01857392-v:0.00300177/02731242-v:0.00297119/02639075-v:0.00295312/02727462-v:0.00279905
de de SP 1 -
janeiro_de_1937 [??:??/1/1937:??.??:??] W 1 -
a o DA0FS0 0.675415 -
março_de_1939 [??:??/3/1939:??.??:??] W 1 -
, , Fc 1 -
quando quando RG 0.998992 -
retornou retornar VMIS3S0 1 02004874-v:0.0119167/02004528-v:0.00924277
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Secretaria_do_Itamarati secretaria_do_itamarati NP00O00 1 -
. . Fp 1 -

Em em SP 1 -
julho [??:??/7/??:??.??:??] W 1 -
passou passar VMIS3S0 1 01212230-v:0.00346227/02709277-v:0.00322999/00106960-v:0.00317157
a a SP 0.313151 -
chefiar chefiar VMN0000 0.529581 -
a o DA0FS0 0.675415 -
Seção_de_Publicações_do seção_de_publicações_do NP00G00 1 -
ministério ministério NCMS000 1 08114004-n:0.00578513/03770316-n:0.00477787
, , Fc 1 -
em em SP 1 -
janeiro_de_1940 [??:??/1/1940:??.??:??] W 1 -
tornou tornar VMIS3S0 1 -
se se PP3CN00 1 -
auxiliar auxiliar VMN0000 0.214815 02414710-v:0.00597348/02549211-v:0.00551217
de de SP 1 -
gabinete gabinete NCMS000 1 03175081-n:0.00954663
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
ministro ministro NCMS000 0.99763 10320863-n:0.0063898/00585810-n:0.00553353
de de SP 1 -
as o DA0FP0 0.974798 - o PD0FP00 0.0142702 - o PP3FPA0 0.0109322 -
Relações_Exteriores_Osvaldo_Aranha relações_exteriores_osvaldo_aranha NP00O00 1 -
, , Fc 1 -
e e CC 0.999951 -
em em SP 1 -
julho [??:??/7/??:??.??:??] W 1 -
seguinte seguinte AQ0CS00 0.932099 00127948-a:0.00510188/00127815-a:0.00508691
foi ir VMIS3S0 0.5 01835496-v:0.00127377/02051694-v:0.000701574/01955984-v:0.000668703/01995549-v:0.000645619/02072849-v:0.000630586/01904930-v:0.00062606/02009433-v:0.00059526/01957529-v:0.000574488/01935233-v:0.00057391/02102398-v:0.000561627/00341560-v:0.000543862/02685951-v:0.000529461/01882814-v:0.000514294/02058994-v:0.000512741/01846916-v:0.000507916/02102002-v:0.000507625/01849221-v:0.000503593/01841079-v:0.000486071/02686471-v:0.000467678/01839538-v:0.000455952/00343898-v:0.000449295
secretário-geral secretário-geral NCMS000 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Missão_Econômica_Brasileira_às missão_econômica_brasileira_às NP00O00 1 -
Américas_do_Sul américas_do_sul NP00O00 1 -
, , Fc 1 -
Central central NP00O00 1 02994858-n:0.00574187/04373264-n:0.00552972
e e CC 0.999951 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Norte norte NP00G00 1 13831176-n:0.00338293/13831441-n:0.00319481/08562990-n:0.00280443/09052652-n:0.00259106
. . Fp 1 -

Promovido promover VMP00SM 0.992518 02554922-v:0.00840055/00875806-v:0.00831884
a o DA0FS0 0.675415 -
primeiro-secretário primeiro-secretário NCMS000 1 -
em em SP 1 -
dezembro_de_1941 [??:??/12/1941:??.??:??] W 1 -
, , Fc 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00196359/02051694-v:0.00111246/01955984-v:0.0010432/01995549-v:0.00101852/02072849-v:0.00100279/01904930-v:0.00095181/02009433-v:0.000939984/01935233-v:0.000912024/01957529-v:0.000904743/02102398-v:0.000881701/00341560-v:0.00086751/01882814-v:0.000819165/02058994-v:0.000817014/02685951-v:0.000814508/01846916-v:0.000808373/02102002-v:0.000808078/01849221-v:0.000801883/01841079-v:0.000769268/02686471-v:0.000746312/01839538-v:0.000728782/00343898-v:0.000717645
ainda ainda RG 1 00047534-r:0.0164403
secretário secretário NCMS000 1 10569744-n:0.00580476/10570019-n:0.0057966/01618503-n:0.00540473
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
delegação delegação NCFS000 1 08402442-n:0.00551238/01140839-n:0.00550218/01140471-n:0.00540974
brasileira brasileiro AQ0FS00 0.822581 02966829-a:0.0168857
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
III_Reunião_de_Consulta_dos_Ministros_das_Relações_Exteriores_das_Repúblicas_Americanas iii_reunião_de_consulta_dos_ministros_das_relações_exteriores_das_repúblicas_americanas NP00O00 1 -
, , Fc 1 -
realizada realizar VMP00SF 0.986111 01617192-v:0.00230071/01640855-v:0.00223476/02526085-v:0.00210097/02561995-v:0.0020353/00486018-v:0.00193923/02671880-v:0.00191238/02560767-v:0.00187466/02244603-v:0.00172978/02226028-a:0.00168224
em em SP 1 -
o o DA0MS0 1 -
Rio_de_Janeiro_de_15 rio_de_janeiro_de_15 NP00V00 1 -
a a SP 0.313151 -
18_de_janeiro_de_1942 [??:18/1/1942:??.??:??] W 1 -
. . Fp 1 -

Em em SP 1 -
abril_de_1942 [??:??/4/1942:??.??:??] W 1 -
deixou deixar VMIS3S0 1 00120316-v:0.00561381/00800930-v:0.0051915/00802318-v:0.00488194/02310007-v:0.00460512/00771490-v:0.00442946
a o DA0FS0 0.675415 -
Secretaria_do_Itamarati secretaria_do_itamarati NP00O00 1 -
e e CC 0.999951 -
o o DA0MS0 0.950254 -
gabinete gabinete NCMS000 1 03175081-n:0.0218195
de de SP 1 -
Osvaldo_Aranha osvaldo_aranha NP00SP0 1 -
, , Fc 1 -
sendo ser VMG0000 1 02604760-v:0.0272325
transferido transferir VMP00SM 0.992518 02293321-v:0.0237169
para para SP 0.999444 -
Montevidéu montevidéu NP00G00 1 -
. . Fp 1 -

Em em SP 1 -
o o DA0MS0 1 -
mês mês NCMS000 1 15206296-n:0.00517464/15209413-n:0.00499948/15207872-n:0.00416444
seguinte seguinte AQ0CS00 0.932099 00127948-a:0.00583091/00127815-a:0.0058136
foi ir VMIS3S0 0.5 01835496-v:0.00143641/02051694-v:0.000801626/01955984-v:0.000752632/01995549-v:0.000733644/02072849-v:0.000720923/01904930-v:0.000694297/02009433-v:0.000678007/01935233-v:0.000653724/01957529-v:0.000652445/02102398-v:0.000633695/00341560-v:0.000621986/01882814-v:0.000586359/02058994-v:0.000585374/02685951-v:0.000583949/02102002-v:0.000580639/01846916-v:0.000579511/01849221-v:0.000575952/01841079-v:0.000550436/02686471-v:0.000534084/01839538-v:0.000520842/00343898-v:0.000512917
designado designar VMP00SM 0.97619 02400760-v:0.00491735/02401523-v:0.00395516/00677683-v:0.00393543
assessor assessor NCMS000 0.632636 09774266-n:0.0122955
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
delegado delegado NCMS000 0.456771 10000787-n:0.0133232
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Brasil brasil NP00O00 1 12489524-n:0.0122651
em em SP 1 -
o o DA0MS0 1 -
Comitê_Consultivo_de_Emergência_para_a_Defesa_Política_do_Continente comitê_consultivo_de_emergência_para_a_defesa_política_do_continente NP00O00 1 -
, , Fc 1 -
reunido reunir VMP00SM 0.992518 02428924-v:0.00140831/01380638-v:0.00136704/02304982-v:0.00124667/01384439-v:0.00104438/02218173-v:0.000981715/01381913-v:0.000976981/00270215-v:0.000972271/01354673-v:0.000970888/02469835-v:0.000944926/01656788-v:0.000940718/02598143-v:0.000921914/00193486-v:0.000921415/02024716-v:0.000905804
em em SP 1 -
a o DA0FS0 1 -
capital capital NCFS000 0.498759 08524735-n:0.00771773/08518505-n:0.00608621
uruguaia uruguaio AQ0FS00 0.417354 02967333-a:0.0114154
, , Fc 1 -
e e CC 0.999951 -
em em SP 1 -
maio_de_1943 [??:??/5/1943:??.??:??] W 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00143641/02051694-v:0.000801626/01955984-v:0.000752632/01995549-v:0.000733644/02072849-v:0.000720923/01904930-v:0.000694297/02009433-v:0.000678007/01935233-v:0.000653724/01957529-v:0.000652445/02102398-v:0.000633695/00341560-v:0.000621986/01882814-v:0.000586359/02058994-v:0.000585374/02685951-v:0.000583949/02102002-v:0.000580639/01846916-v:0.000579511/01849221-v:0.000575952/01841079-v:0.000550436/02686471-v:0.000534084/01839538-v:0.000520842/00343898-v:0.000512917
delegado delegar VMP00SM 0.521997 02395395-v:0.0126553
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Brasil brasil NP00O00 1 12489524-n:0.0122651
junto junto RG 0.984962 -
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Instituto_Internacional_Americano_de_Proteção_à_Infância instituto_internacional_americano_de_proteção_à_infância NP00O00 1 -
. . Fp 1 -

Esteve estar VMIS3S0 0.982759 02604760-v:0.00521568/02655135-v:0.00321775/00149583-v:0.00316455/01857392-v:0.00310822/02734338-v:0.00303499/02729963-v:0.00296402/00065495-v:0.00278259
novamente novamente RG 0.5 00040365-r:0.00871066/00112843-r:0.00812893/00112601-r:0.00736238
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
disposição disposição NCFS000 1 04644512-n:0.0207139
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
delegação delegação NCFS000 1 08402442-n:0.00688878/01140839-n:0.006874/01140471-n:0.00676008
brasileira brasileiro AQ0FS00 0.822581 02966829-a:0.021104
junto junto RG 0.984962 -
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Comitê_Consultivo_de_Emergência_para_a_Defesa_Política_do_Continente comitê_consultivo_de_emergência_para_a_defesa_política_do_continente NP00O00 1 -
, , Fc 1 -
que que PR0CN00 0.584265 -
se se PP3CN00 0.861659 -
reuniu reunir VMIS3S0 1 01380638-v:0.00238166/02428924-v:0.0023603/02304982-v:0.0021709/01384439-v:0.00182178/02218173-v:0.00171337/01381913-v:0.00170804/00270215-v:0.00170014/01354673-v:0.00168026/01656788-v:0.00165165/02469835-v:0.00165147/02024716-v:0.00161677/00193486-v:0.00161093/02598143-v:0.00160715
em em SP 1 -
janeiro_de_1944 [??:??/1/1944:??.??:??] W 1 -
. . Fp 1 -

Em em SP 1 -
Montevidéu montevidéu NP00G00 1 -
, , Fc 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00323155/02051694-v:0.00125122/01955984-v:0.00116702/01995549-v:0.00114918/02072849-v:0.00112294/01904930-v:0.00107323/02009433-v:0.00104824/01935233-v:0.00101823/01957529-v:0.00101302/02102398-v:0.000986622/00341560-v:0.0009664/01882814-v:0.000947342/02058994-v:0.000936719/01846916-v:0.000905209/02685951-v:0.000904548/02102002-v:0.000900125/01849221-v:0.000896637/01841079-v:0.000860408/02686471-v:0.000829392/01839538-v:0.00081406/00343898-v:0.000797213
também também RG 0.998533 00047534-r:0.0182197
encarregado encarregar VMP00SM 0.571918 02349212-v:0.0091398/00883112-v:0.00449005/02480803-v:0.00446482/01097315-a:0.00436579
de de SP 1 -
negócios negócio NCMP000 1 01094725-n:0.00726668/01110274-n:0.00620563/01096245-n:0.00619844
de de SP 1 -
julho [??:??/7/??:??.??:??] W 1 -
a o DA0FS0 0.675415 -
setembro_de_1945 [??:??/9/1945:??.??:??] W 1 -
, , Fc 1 -
de de SP 1 -
dezembro [??:??/12/??:??.??:??] W 1 -
de de SP 1 -
esse esse DD0MS0 1 -
ano ano NCMS000 1 15202634-n:0.0023375/15203565-n:0.00229297/15203791-n:0.00220933/15153787-n:0.00202816/15204297-n:0.00202504/15201505-n:0.00201505/08238660-n:0.00201328/15202806-n:0.00198629/15203229-n:0.00191853/15273626-n:0.00189817
a a SP 0.313151 -
fevereiro_de_1946 [??:??/2/1946:??.??:??] W 1 -
, , Fc 1 -
